ParticleID	Class	Area	IsFiber	FiberLength	FeretMin	FeretMax	FeretRatio	maxMIC	Perimeter
267	B	16.709997251742006	False	0.0	4.01259390088062	5.339507224912383	1.3306871706455403	3.9390894911736543	14.280231210832422
268	B	25.960174301813474	False	0.0	5.055284772582389	6.525407604835048	1.290809103421028	5.46253428425691	17.557751781386568
269	B	98.17123385398429	False	0.0	8.729555872889417	14.516894455622616	1.6629591089171452	8.80807187171935	37.88559174078382
272	C	62.065704077898886	False	21.907464130907698	4.717668636310664	18.207607427044003	3.8594502561932393	5.46253428425691	40.578037847030046
275	B	16.709997251742006	False	0.0	3.4491317322054402	6.1846769183415	1.7931112519111876	4.370027427405528	15.24019476046933
276	B	35.80713696801859	False	0.0	6.646832716720628	6.926967249328769	1.0421455668507258	6.180152055779304	21.42034681624863
278	C	141.73658383174023	False	39.95615457472383	10.03221835652079	19.700863350388346	1.9637594249115484	9.33438267672329	50.940772787550394
279	B	59.67856161336431	False	0.0	7.380348152713434	10.41620541267617	1.4113433671616946	7.328758793412967	29.652969278516224
280	B	12.830890746873328	False	4.230570463308755	2.5229451368474516	6.712264423196413	2.660487667830831	4.370027427405528	14.900796392649246
283	E	1885.5441541742455	False	485.0147229716335	41.16632189363411	59.80227925618434	1.4526991119270254	38.795532267118695	182.0454973203884
286	B	44.75892121002323	False	0.0	6.5483680481110875	8.865378326949612	1.3538301851416061	6.37035492708905	24.5653240795883
287	D	872.2021779793195	False	239.36378766740188	30.293387423122333	41.094049832552535	1.35653531440945	24.768843602101917	145.68220275723496
288	B	75.79177324897267	False	19.878561146062324	8.612629312697047	11.427137389186546	1.3267884840161703	8.532751324649304	35.02178129144089
289	B	15.814818827541542	False	5.016342615119744	2.796120385714537	7.3824563001269015	2.6402498039226394	4.370027427405528	16.465244924535188
290	E	810.4348667094873	False	226.71925124597288	20.71608016038548	58.9016812688043	2.8432831314024165	18.859592445640263	149.22480994221806
292	B	44.16213559388959	False	0.0	5.758524606076362	9.827950365480175	1.7066785396922293	5.8833294770691955	25.01785523668175
293	C	140.54301259947295	False	40.603361362275194	11.193302024371938	18.30529172214654	1.6353790581446994	9.270228083668956	52.22072418706626
294	B	13.129283554940148	False	0.0	3.221478138251251	5.2422299058015716	1.6272747108093883	4.635114041834478	12.602649889673122
295	B	66.24320339083438	False	17.228694656089292	6.4107725694959194	13.297603075130825	2.0742590586358016	6.555041141108292	32.665403234641424
296	D	323.7561967525014	False	97.53366828518446	14.946099932012476	33.72121802709049	2.256188449192977	13.200810577802553	97.90914806933867
297	B	47.74284929069145	False	0.0	6.038527263201439	10.233005657245487	1.6946194347096923	6.37035492708905	26.4303499434121
302	B	23.871424645345726	False	0.0	4.635836738092152	6.564481025467116	1.4160293807431805	4.635114041834478	17.237763931507597
303	C	175.15657833522425	False	0.0	12.832303331434233	17.709127555944576	1.380042779425576	11.817268473520965	51.26076063742936
305	B	22.081067796944794	False	0.0	4.600414625183036	6.36683450213589	1.3839697116175858	4.635114041834478	17.105220624293125
