,type,feretmax,fiberlength,feretmin,maxcircle,diamfilled,maxwidth,feretratio,formcircle,areafilled,areaconv,radius,perimfilled,perimconv,perimcrotfilled,densmax,densmean,densmin,densstd,denssum,rectheight,rectwidth,boundleft,boundtop,boundwidth,boundheight,imgname
312,Non-metallic,44.7566200174483,55.7027772327567,18.3413819935392,12.0755269320843,23.9153802845598,16.4666276346604,0.40980266129097404,0.386126789059485,449.204877841018,697.147838329649,11.9576901422799,127.534189343591,109.608447903683,120.909993273732,75.0,36.7250167672703,15.0,14.1427819376293,54757.0,22.0930305010529,44.7566200174483,9011.63641686183,11526.6393442623,27.9932669789227,41.166569086651,ShiftImage__
313,Non-metallic,44.7300044228867,46.0788375926249,18.5459089932041,15.3688524590164,27.3779388447165,17.5644028103044,0.41461898411337605,0.594029436208637,588.696399263145,673.904500262454,13.6889694223582,117.709378744602,107.48494076838,111.595488751034,126.0,43.7958034800409,19.0,17.9156948397448,85577.0,19.3737436895738,44.7300044228867,11949.8316744731,10704.9546252927,29.0910421545667,40.617681498829,ShiftImage__
314,Metallic,44.6343825548695,52.4936366626047,24.365007098337,18.6621779859485,29.9603165787508,23.0532786885246,0.545879783782935,0.5669948213930601,704.989546712262,820.129569743935,14.9801582893754,131.847273566514,112.005096881774,124.999053525471,255.0,155.075213675214,37.0,70.1226726151958,362876.0,24.6747809972232,44.6343825548695,12835.18735363,11139.12470726,28.5421545667447,42.8132318501171,ShiftImage__
315,Metallic,44.6055470321888,43.7125463330507,13.4612918737948,10.9777517564403,21.6862122707499,12.0755269320843,0.301785153852742,0.47448254855974503,369.366318063775,445.723815795618,10.843106135375,104.32487769576,96.9932251443495,98.9061860619505,255.0,89.4877650897227,18.0,67.0230555914357,109712.0,14.5507109789976,44.6055470321888,10282.3111826698,6315.50058548009,25.7977166276347,36.2265807962529,ShiftImage__
316,Non-metallic,44.4893786889994,47.9633637397872,24.5155997445745,19.7599531615925,29.1951355963634,24.1510538641686,0.5510438775949079,0.6102650194813289,669.438791792584,796.923074439145,14.5975677981817,123.841316432278,110.20471645597,117.408930216322,72.0,49.8127812781278,31.0,11.2658752278609,110684.0,26.1658257916571,44.4893786889994,9438.12207259953,10096.7871779859,32.9332552693208,35.1288056206089,ShiftImage__
317,Metallic,44.4728388454936,46.2105406526079,10.4158794219883,7.6844262295082,19.1699607601845,8.78220140515222,0.23420765780603503,0.36661844777779995,288.623925534336,395.434649123567,9.58498038009225,104.912773523409,97.3476967055448,99.463546256362,255.0,146.542797494781,51.0,52.431959541086,140388.0,12.3121523868336,44.4728388454936,10714.8346018735,14395.1258782201,35.6776932084309,28.5421545667447,ShiftImage__
318,Non-metallic,44.4603790095948,39.2748369641084,20.0161967028097,18.6621779859485,28.9576655700522,19.7599531615925,0.450203015554368,0.732896631868787,658.592798766241,711.45860549364,14.4788327850261,112.087320404922,106.484481899679,106.265443219448,73.0,32.6418115279048,15.0,14.4192317575115,71355.0,21.1656799587125,44.4603790095948,12270.9309133489,7437.42681498829,29.0910421545667,38.971018735363,ShiftImage__
319,Non-metallic,44.4355862571188,41.4094927771747,15.4586947734901,14.2710772833724,26.0496795872783,15.3688524590164,0.347889970080311,0.632257721905046,532.960046211107,578.176360937736,13.0248397936391,108.55994543903,103.712085218139,102.921282052979,67.0,31.5494629734313,15.0,14.3019588563323,55811.0,15.4586947734901,44.4355862571188,8838.18793911007,560.963114754098,19.2110655737705,42.8132318501171,ShiftImage__
320,Non-metallic,44.4312256019271,73.4256505164119,31.9274462220553,20.8577283372365,30.297710999341,29.0910421545667,0.718581263278735,0.363644387047748,720.95725866771,997.163305567876,15.1488554996705,166.489050336974,119.976714999686,157.841517321763,102.0,65.5808608441287,31.0,9.56720359524953,156935.0,31.9274462220553,44.4312256019271,4187.46340749414,7322.16042154567,36.2265807962529,41.7154566744731,ShiftImage__
321,Metallic,44.3512456977525,44.5226953758215,30.2500854130007,25.2488290398126,33.1571017787932,29.6399297423888,0.682057176457924,0.73874856600932,863.461555930488,947.59379606557,16.5785508893966,127.832869750473,117.11693807163,121.193160055698,211.0,51.2062107466853,20.0,26.2440710710299,146757.0,30.5006306872542,44.3512456977525,6976.91012880562,4449.83167447307,34.0310304449649,37.873243559719,ShiftImage__
322,Non-metallic,44.3512456977525,40.9657562639439,20.3103945224403,18.6621779859485,28.1311886629092,20.3088407494145,0.457944172771443,0.689339981503439,621.535655926237,674.512392250366,14.0655943314546,112.275668848189,105.817279606497,106.444008740786,181.0,40.7338826951042,14.0,19.5483528879024,84034.0,20.4195023290688,44.3512456977525,5131.55005854801,8934.79215456674,38.422131147541,28.5421545667447,ShiftImage__
323,Metallic,44.3002366676043,47.0473318052339,6.37901632023953,4.39110070257611,12.2469190731303,4.93998829039813,0.143995084452999,0.167692734542908,117.799535369442,219.640449039445,6.12345953656514,99.1023667404607,91.4057449000168,93.9549352034373,255.0,98.0690537084399,35.0,44.3282667333763,38345.0,6.37901632023953,44.3002366676043,12948.2581967213,12786.8852459016,36.2265807962529,24.1510538641686,ShiftImage__
324,Non-metallic,44.2406246193758,52.4722789186391,13.4712334046759,9.87997658079625,21.0580128519727,12.6244145199063,0.30449916836789,0.3484070361369929,348.27688717922,464.605618998261,10.5290064259864,118.219258092597,99.2988964712512,112.078884684735,77.0,44.3468858131488,17.0,16.6810580573984,51265.0,14.1742853224491,44.2406246193758,9532.53073770492,11259.331088993,35.1288056206089,29.0910421545667,ShiftImage__
325,Metallic,44.2406246193758,52.7745492556123,17.1516714243362,12.0755269320843,22.6297159251985,16.4666276346604,0.38769053493029604,0.38540205017464707,402.205574726867,577.979026392338,11.3148579625992,120.791505330421,103.529311798163,114.517527983636,255.0,103.158801498127,20.0,66.179046289985,137717.0,18.2046955096434,44.2406246193758,6844.62822014051,13772.68735363,28.5421545667447,38.422131147541,ShiftImage__
326,Metallic,44.1607179955313,53.4581856977867,33.0101260053662,26.3466042154567,33.1917909967675,34.5799180327869,0.747499757787148,0.6235358334459139,865.269221434878,1052.01181166523,16.5958954983837,139.288185370948,122.311024651933,132.053480270606,255.0,134.715877437326,27.0,77.646182907158,386904.0,34.8555450385774,44.1607179955313,12321.9774590164,13250.1463700234,34.5799180327869,42.2643442622951,ShiftImage__
327,Non-metallic,44.1299666585986,46.2102286704041,17.6082640776818,15.3688524590164,27.5664414787678,17.0155152224824,0.3990092313892771,0.596727647998772,596.830894032902,683.629354329164,13.7832207393839,118.251573576558,108.552180348701,112.109521684652,72.0,26.1034830893488,12.0,14.8658104395141,51711.0,17.6082640776818,44.1299666585986,15047.7532201405,7166.27634660421,43.3621194379391,19.2110655737705,ShiftImage__
328,Non-metallic,43.9959350138092,44.1134525337944,30.0256754735181,24.1510538641686,33.1917909967675,30.1888173302108,0.682464765531039,0.7446774966177958,865.269221434878,943.840325503871,16.5958954983837,127.456172863938,117.326837493004,120.836029013021,91.0,42.7116991643454,23.0,12.9981690229238,122668.0,30.6642257422841,43.9959350138092,7726.69057377049,7403.39578454332,38.971018735363,34.5799180327869,ShiftImage__
329,Metallic,43.9818787733669,73.5484037318008,32.3143294623529,19.7599531615925,32.954020235476,40.068793911007,0.7347191698850469,0.458648482472551,852.916840488211,1115.0363515276,16.4303824752848,161.243688883828,126.675351097034,152.868602832854,255.0,71.8795737122558,17.0,48.8348002735538,202341.0,43.3937758245685,43.9818787733669,8964.98097189695,3542.52049180328,38.971018735363,40.617681498829,ShiftImage__
330,Metallic,43.9428913740276,45.5664752608143,12.8971864668536,10.9777517564403,18.9181772958619,12.0755269320843,0.293498813199999,0.367073564101854,281.091985932709,383.503029610931,9.45908864793096,103.470616945191,95.7942561082343,98.0962960854903,255.0,127.281886387996,43.0,55.9362757921566,118754.0,12.9783583396687,43.9428913740276,12534.3969555035,9632.97716627635,38.971018735363,20.8577283372365,ShiftImage__
331,Non-metallic,43.9392862278168,45.9050862998715,14.7570409545917,10.9777517564403,22.5957882960362,13.7221896955503,0.33585072088060997,0.46945512868709793,401.000464390607,478.600291012903,11.2978941480181,109.281023728139,99.5504748364349,103.604907138415,136.0,49.1262208865515,25.0,13.545781650359,65387.0,15.0046679085371,43.9392862278168,7504.9399882904,14385.2459016393,19.2110655737705,40.617681498829,ShiftImage__
332,Metallic,43.9103750532776,61.2593000180316,17.792297629457,9.87997658079625,20.8290648355729,14.2710772833724,0.40519575630745897,0.2667312606447,340.744947577593,515.21275900403,10.4145324177865,133.643276533421,98.6796735541407,126.701771108623,255.0,149.576480990274,31.0,74.3655637864176,169171.0,19.0379939309072,43.9103750532776,3462.93179156909,7904.53015222482,26.8954918032787,34.5799180327869,ShiftImage__
333,Non-metallic,43.867064442461,45.9394608249613,6.2743837204499,3.29332552693208,12.6627085254734,3.8422131147541,0.143031766547311,0.185740686293985,125.934030139199,218.907209614618,6.33135426273672,97.3615297553609,91.9094432776153,92.3045182505996,72.0,53.6794258373206,40.0,6.42122733096155,22438.0,6.2743837204499,43.867064442461,2933.80415690866,5425.75380562061,37.3243559718969,23.6021662763466,ShiftImage__
334,Non-metallic,43.859252404502,40.6313543322319,19.1783388085414,17.5644028103044,26.4805234106942,19.2110655737705,0.43727008002017,0.655617876511136,550.735423670946,602.54770902233,13.2402617053471,108.371596995762,102.070023776853,102.742716531641,255.0,62.660284463895,17.0,32.6327287738493,114543.0,19.8890586949885,43.859252404502,11209.3823185012,10316.8911007026,42.8132318501171,18.6621779859485,ShiftImage__
335,Non-metallic,43.8076652004657,61.2774712659414,36.737451549107,32.9332552693208,38.1945706181233,36.2265807962529,0.8386078413673721,0.770489298772076,1145.75865219946,1245.61427114128,19.0167693866206,144.189165421519,128.010196662536,136.699900716756,72.0,53.819219538094,38.0,5.77798905795722,202737.0,37.5395195125612,43.8076652004657,7144.86973067916,6727.71516393443,41.7154566744731,36.2265807962529,ShiftImage__
336,Non-metallic,43.8076652004657,47.9973458312766,14.2767436322739,8.78220140515222,21.0215487330966,11.5266393442623,0.32589601767049103,0.39771592919196597,347.07177684296,484.849057376481,10.5107743665483,110.456815383436,99.1862825058938,104.719627527238,73.0,54.0842013888889,33.0,6.34448254290457,62305.0,15.0582540366366,43.8076652004657,7143.77195550351,13148.0532786885,41.7154566744731,19.2110655737705,ShiftImage__
337,Non-metallic,43.7787138683182,64.1923117919919,35.9606624281634,20.8577283372365,31.9192372439369,36.7754683840749,0.821418887186345,0.475948627795726,800.193263276824,1023.30526892188,15.9596186219684,153.315748229245,125.339239674083,145.352443784415,88.0,56.2319277108434,43.0,6.32923070713748,149352.0,38.2089927559047,43.7787138683182,5520.16247072599,1359.04566744731,42.8132318501171,36.7754683840749,ShiftImage__
338,Metallic,43.7046814337955,60.9497881250192,25.3136609821267,15.3688524590164,26.2550293382264,25.2488290398126,0.579197929184594,0.388042398214819,541.395818564929,766.978128429017,13.1275146691132,139.664882257483,109.996543771916,132.410611313282,255.0,78.5392320534224,26.0,40.137954123691,141135.0,25.7950196023218,43.7046814337955,3177.51024590164,11246.7066744731,40.068793911007,28.5421545667447,ShiftImage__
339,Non-metallic,43.7039101052273,44.8311853187576,15.63392752288,14.2710772833724,23.1077727029607,14.8199648711944,0.35772377083052004,0.49924512259491294,419.378397018576,486.367460818255,11.5538863514803,108.371596995762,97.8552703748331,102.742716531641,255.0,58.6199712643678,18.0,35.935566187839,81599.0,15.9360606894383,43.7039101052273,13269.906323185,5687.02429742389,42.2643442622951,16.4666276346604,ShiftImage__
340,Non-metallic,43.6969883600385,44.1491156580365,36.8420903434836,31.8354800936768,37.125052627145,40.068793911007,0.843126534028514,0.802403890652587,1082.49035954579,1196.80677331603,18.5625263135725,137.336149444734,126.223328138013,130.202834166033,122.0,45.5160033398274,15.0,15.81722533373,163539.0,40.4508809115893,43.6969883600385,3972.84836065574,12862.0828454333,36.7754683840749,38.422131147541,ShiftImage__
341,Non-metallic,43.665110926913,50.1194091476432,21.7247360099475,15.3688524590164,26.7830031649034,20.8577283372365,0.497530764236705,0.523011895072497,563.389082201679,683.30696795805,13.3915015824517,122.720690758788,103.606560716413,116.346510457812,72.0,51.8987680771291,35.0,7.81816198077744,96895.0,22.3634379211373,43.665110926913,10832.2965456674,4825.81967213115,41.7154566744731,22.5043911007026,ShiftImage__
342,Non-metallic,43.6407234210833,59.0752878359439,24.4131560465133,14.2710772833724,26.137884172357,23.6021662763466,0.559412267550061,0.40371352949142403,536.575377219888,812.013147084719,13.0689420861785,136.316390748743,114.204880615215,129.236042298631,72.0,32.42953396968,15.0,14.5308130950917,57757.0,30.1343840913203,43.6407234210833,6429.12031615925,12994.3647540984,42.8132318501171,27.4443793911007,ShiftImage__
343,Metallic,43.4028253038393,46.7387635590808,25.2285370159189,20.8577283372365,30.8808347597529,24.6999414519906,0.5812648563614871,0.664557332157312,748.976073985762,859.858181665527,15.4404173798764,125.526987435571,112.244831562351,119.007046538845,255.0,107.606194690265,31.0,60.0078148055069,267509.0,28.6627534286888,43.4028253038393,11330.137587822,10647.3214285714,29.6399297423888,42.2643442622951,ShiftImage__
344,Non-metallic,43.3906857782444,49.154939883132,11.0112934584033,3.29332552693208,12.7080676266307,4.39110070257611,0.25377090177091,0.165635552504695,126.837862891394,321.796701009894,6.35403381331536,103.470616945191,94.3703700403304,98.0962960854903,67.0,53.8574821852732,39.0,5.89082158393621,22674.0,11.3589444540533,43.3906857782444,10868.5231264637,6704.6618852459,10.9777517564403,42.8132318501171,ShiftImage__
345,Non-metallic,43.3202441695019,63.6393247695927,23.5164267172681,14.2710772833724,24.1944490088987,18.6621779859485,0.542850742605555,0.320002487285437,459.749593283295,678.916517020616,12.0972245044494,141.72725014731,103.574246517334,134.365858678483,170.0,58.5111402359109,25.0,22.2584501840904,89288.0,24.5362107648189,43.3202441695019,4325.78307962529,7846.34806791569,24.6999414519906,40.068793911007,ShiftImage__
346,Non-metallic,43.2360327494512,44.9062035075972,13.0887318144146,12.0755269320843,22.5618096477962,13.1733021077283,0.302727400783106,0.48261963980854206,399.795354054347,467.937396604405,11.2809048238981,107.618203222692,97.5916817539006,102.028454446288,125.0,56.3036925395629,29.0,15.0023512828484,74715.0,15.5372016771672,43.2360327494512,11447.0506440281,7428.09572599531,23.0532786885246,40.068793911007,ShiftImage__
347,Metallic,43.2357671598334,45.9749255305322,21.6911997313958,17.5644028103044,28.192484147268,20.8577283372365,0.501695729168122,0.615218266693001,624.247154182823,742.415448339425,14.096242073634,119.105834327128,107.116427021842,112.919411661113,255.0,80.5849420849421,24.0,59.0775170136867,166972.0,24.6325714007624,43.2357671598334,6849.56820843091,10922.8629976581,25.2488290398126,42.2643442622951,ShiftImage__
348,Non-metallic,43.2339621076246,86.7118474677735,21.3332827385164,16.4666276346604,26.6681773278123,20.8577283372365,0.49343806809587204,0.246630502530066,558.568640856638,742.539197857264,13.2872580038733,177.944365957448,107.926645062643,168.701837536671,70.0,59.6746463547334,50.0,3.81063160537004,109682.0,25.0990141259073,43.2339621076246,4706.71106557377,8906.79888758782,35.1288056206089,36.2265807962529,ShiftImage__
349,Non-metallic,43.208492931276,49.4975834674931,9.6884186857627,7.6844262295082,16.2808656703499,8.23331381733021,0.22422486942954298,0.25230065730304396,208.182810588963,326.337102370373,8.14043283517494,107.407004281579,92.8884040496774,101.828225294553,174.0,75.0940665701881,31.0,19.9672266090154,51890.0,11.3987705005679,43.208492931276,7808.47482435597,13917.593676815,38.422131147541,18.1132903981265,ShiftImage__
